new_path,block_type,instrument,note,duration,dynamic,articulation,key,bpm,csv_source,old_path
Instruments/contrabassoon/Contrabassoon_C#1_1.5s_Forte.wav,Contrabassoon,Contrabassoon,C#1,1.5s,Forte,,C# major,104,contrabasson,Instruments/contrabassoon/contrabassoon_Cs1_15_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#1_1.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,C#1,1.5s,Fortissimo,,C# major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs1_15_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_C#1_1.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#1,1.5s,MezzoForte,,C# major,87,contrabasson,Instruments/contrabassoon/contrabassoon_Cs1_15_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#1_1.5s_Piano.wav,Contrabassoon,Contrabassoon,C#1,1.5s,Piano,,C# major,87,contrabasson,Instruments/contrabassoon/contrabassoon_Cs1_15_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_C#1_1s_Forte.wav,Contrabassoon,Contrabassoon,C#1,1s,Forte,,C# major,87,contrabasson,Instruments/contrabassoon/contrabassoon_Cs1_1_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#1_1s_Fortissimo.wav,Contrabassoon,Contrabassoon,C#1,1s,Fortissimo,,C# major,87,contrabasson,Instruments/contrabassoon/contrabassoon_Cs1_1_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_C#1_1s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#1,1s,MezzoForte,,C# major,104,contrabasson,Instruments/contrabassoon/contrabassoon_Cs1_1_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#1_1s_Piano.wav,Contrabassoon,Contrabassoon,C#1,1s,Piano,,C# major,80,contrabasson,Instruments/contrabassoon/contrabassoon_Cs1_1_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_C#1_VeryLong.wav,Contrabassoon,Contrabassoon,C#1,VeryLong,CrescDecresc,,C# major,100,contrabasson,Instruments/contrabassoon/contrabassoon_Cs1_very-long_cresc-decresc_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_0.25s_Forte.wav,Contrabassoon,Contrabassoon,C#2,0.25s,Forte,,C# major,104,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_025_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_0.25s_Fortissimo.wav,Contrabassoon,Contrabassoon,C#2,0.25s,Fortissimo,,C# minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_025_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_0.25s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#2,0.25s,MezzoForte,,C# major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_025_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_0.25s_Piano.wav,Contrabassoon,Contrabassoon,C#2,0.25s,Piano,,C# major,99,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_025_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_0.5s_Forte.wav,Contrabassoon,Contrabassoon,C#2,0.5s,Forte,,C# major,104,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_05_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_0.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,C#2,0.5s,Fortissimo,,C# major,104,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_05_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_0.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#2,0.5s,MezzoForte,,C# major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_05_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_0.5s_Piano.wav,Contrabassoon,Contrabassoon,C#2,0.5s,Piano,,C# minor,150,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_05_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_1.5s_Forte.wav,Contrabassoon,Contrabassoon,C#2,1.5s,Forte,,C# major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_15_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_1.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,C#2,1.5s,Fortissimo,,C# major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_15_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_1.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#2,1.5s,MezzoForte,,C# major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_15_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_1.5s_Piano.wav,Contrabassoon,Contrabassoon,C#2,1.5s,Piano,,C# major,104,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_15_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_1s_Forte.wav,Contrabassoon,Contrabassoon,C#2,1s,Forte,,C# major,104,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_1_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_1s_Fortissimo.wav,Contrabassoon,Contrabassoon,C#2,1s,Fortissimo,,C# major,99,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_1_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_1s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#2,1s,MezzoForte,,C# major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_1_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_1s_Piano.wav,Contrabassoon,Contrabassoon,C#2,1s,Piano,,C# major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_1_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_C#2_VeryLong.wav,Contrabassoon,Contrabassoon,C#2,VeryLong,CrescDecresc,,C# major,78,contrabasson,Instruments/contrabassoon/contrabassoon_Cs2_very-long_cresc-decresc_normal.wav
Instruments/contrabassoon/Contrabassoon_C#3_0.25s_Forte.wav,Contrabassoon,Contrabassoon,C#3,0.25s,Forte,,C# major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs3_025_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#3_0.25s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#3,0.25s,MezzoForte,,C# major,108,contrabasson,Instruments/contrabassoon/contrabassoon_Cs3_025_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#3_0.5s_Forte.wav,Contrabassoon,Contrabassoon,C#3,0.5s,Forte,,C# major,96,contrabasson,Instruments/contrabassoon/contrabassoon_Cs3_05_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#3_0.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#3,0.5s,MezzoForte,,C# major,99,contrabasson,Instruments/contrabassoon/contrabassoon_Cs3_05_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#3_1.5s_Forte.wav,Contrabassoon,Contrabassoon,C#3,1.5s,Forte,,C# major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs3_15_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#3_1.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,C#3,1.5s,Fortissimo,,C# major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs3_15_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_C#3_1.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#3,1.5s,MezzoForte,,C# major,150,contrabasson,Instruments/contrabassoon/contrabassoon_Cs3_15_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#3_1.5s_Piano.wav,Contrabassoon,Contrabassoon,C#3,1.5s,Piano,,C# major,85,contrabasson,Instruments/contrabassoon/contrabassoon_Cs3_15_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_C#3_1s_Forte.wav,Contrabassoon,Contrabassoon,C#3,1s,Forte,,C# major,101,contrabasson,Instruments/contrabassoon/contrabassoon_Cs3_1_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#3_1s_Fortissimo.wav,Contrabassoon,Contrabassoon,C#3,1s,Fortissimo,,C# major,87,contrabasson,Instruments/contrabassoon/contrabassoon_Cs3_1_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_C#3_1s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#3,1s,MezzoForte,,C# major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs3_1_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#3_1s_Piano.wav,Contrabassoon,Contrabassoon,C#3,1s,Piano,,C# major,96,contrabasson,Instruments/contrabassoon/contrabassoon_Cs3_1_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_C#3_VeryLong.wav,Contrabassoon,Contrabassoon,C#3,VeryLong,CrescDecresc,,C# minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs3_very-long_cresc-decresc_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_0.25s_Forte.wav,Contrabassoon,Contrabassoon,C#4,0.25s,Forte,,A major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_025_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_0.25s_Fortissimo.wav,Contrabassoon,Contrabassoon,C#4,0.25s,Fortissimo,,D minor,97,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_025_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_0.25s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#4,0.25s,MezzoForte,,F# minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_025_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_0.25s_Piano.wav,Contrabassoon,Contrabassoon,C#4,0.25s,Piano,,F# minor,85,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_025_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_0.5s_Forte.wav,Contrabassoon,Contrabassoon,C#4,0.5s,Forte,,F# minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_05_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_0.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,C#4,0.5s,Fortissimo,,F# minor,89,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_05_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_0.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#4,0.5s,MezzoForte,,F# minor,153,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_05_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_0.5s_Piano.wav,Contrabassoon,Contrabassoon,C#4,0.5s,Piano,,F# minor,99,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_05_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_1.5s_Forte.wav,Contrabassoon,Contrabassoon,C#4,1.5s,Forte,,C# minor,101,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_15_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_1.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,C#4,1.5s,Fortissimo,,C# minor,91,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_15_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_1.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#4,1.5s,MezzoForte,,C# minor,104,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_15_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_1.5s_Piano.wav,Contrabassoon,Contrabassoon,C#4,1.5s,Piano,,C# minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_15_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_1s_Forte.wav,Contrabassoon,Contrabassoon,C#4,1s,Forte,,C# minor,89,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_1_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_1s_Fortissimo.wav,Contrabassoon,Contrabassoon,C#4,1s,Fortissimo,,A major,96,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_1_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_1s_MezzoForte.wav,Contrabassoon,Contrabassoon,C#4,1s,MezzoForte,,A major,89,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_1_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_C#4_1s_Piano.wav,Contrabassoon,Contrabassoon,C#4,1s,Piano,,A major,94,contrabasson,Instruments/contrabassoon/contrabassoon_Cs4_1_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_0.25s_Forte.wav,Contrabassoon,Contrabassoon,D1,0.25s,Forte,,D major,100,contrabasson,Instruments/contrabassoon/contrabassoon_D1_025_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_0.25s_Fortissimo.wav,Contrabassoon,Contrabassoon,D1,0.25s,Fortissimo,,D major,106,contrabasson,Instruments/contrabassoon/contrabassoon_D1_025_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_0.25s_MezzoForte.wav,Contrabassoon,Contrabassoon,D1,0.25s,MezzoForte,,D minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_D1_025_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_0.25s_Piano.wav,Contrabassoon,Contrabassoon,D1,0.25s,Piano,,D minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_D1_025_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_0.5s_Forte.wav,Contrabassoon,Contrabassoon,D1,0.5s,Forte,,D minor,104,contrabasson,Instruments/contrabassoon/contrabassoon_D1_05_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_0.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,D1,0.5s,Fortissimo,,D minor,95,contrabasson,Instruments/contrabassoon/contrabassoon_D1_05_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_0.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,D1,0.5s,MezzoForte,,D minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_D1_05_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_0.5s_Piano.wav,Contrabassoon,Contrabassoon,D1,0.5s,Piano,,D minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_D1_05_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_1.5s_Forte.wav,Contrabassoon,Contrabassoon,D1,1.5s,Forte,,D major,101,contrabasson,Instruments/contrabassoon/contrabassoon_D1_15_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_1.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,D1,1.5s,Fortissimo,,D minor,101,contrabasson,Instruments/contrabassoon/contrabassoon_D1_15_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_1.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,D1,1.5s,MezzoForte,,D minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_D1_15_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_1.5s_Piano.wav,Contrabassoon,Contrabassoon,D1,1.5s,Piano,,D minor,85,contrabasson,Instruments/contrabassoon/contrabassoon_D1_15_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_1s_Forte.wav,Contrabassoon,Contrabassoon,D1,1s,Forte,,D major,104,contrabasson,Instruments/contrabassoon/contrabassoon_D1_1_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_1s_Fortissimo.wav,Contrabassoon,Contrabassoon,D1,1s,Fortissimo,,D minor,91,contrabasson,Instruments/contrabassoon/contrabassoon_D1_1_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_1s_MezzoForte.wav,Contrabassoon,Contrabassoon,D1,1s,MezzoForte,,D minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_D1_1_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_1s_Piano.wav,Contrabassoon,Contrabassoon,D1,1s,Piano,,D minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_D1_1_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D1_Long_Forte_MajorTrill.wav,Contrabassoon,Contrabassoon,D1,Long,Forte,MajorTrill,C major,87,contrabasson,Instruments/contrabassoon/contrabassoon_D1_long_forte_major-trill.wav
Instruments/contrabassoon/Contrabassoon_D1_Long_Forte_MinorTrill.wav,Contrabassoon,Contrabassoon,D1,Long,Forte,MinorTrill,E♭ minor,147,contrabasson,Instruments/contrabassoon/contrabassoon_D1_long_forte_minor-trill.wav
Instruments/contrabassoon/Contrabassoon_D2_0.25s_Forte.wav,Contrabassoon,Contrabassoon,D2,0.25s,Forte,,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D2_025_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_0.25s_Fortissimo.wav,Contrabassoon,Contrabassoon,D2,0.25s,Fortissimo,,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D2_025_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_0.25s_MezzoForte.wav,Contrabassoon,Contrabassoon,D2,0.25s,MezzoForte,,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D2_025_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_0.25s_Piano.wav,Contrabassoon,Contrabassoon,D2,0.25s,Piano,,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D2_025_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_0.5s_Forte.wav,Contrabassoon,Contrabassoon,D2,0.5s,Forte,,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D2_05_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_0.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,D2,0.5s,Fortissimo,,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D2_05_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_0.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,D2,0.5s,MezzoForte,,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D2_05_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_0.5s_Piano.wav,Contrabassoon,Contrabassoon,D2,0.5s,Piano,,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D2_05_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_1.5s_Forte.wav,Contrabassoon,Contrabassoon,D2,1.5s,Forte,,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D2_15_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_1.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,D2,1.5s,Fortissimo,,D major,91,contrabasson,Instruments/contrabassoon/contrabassoon_D2_15_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_1.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,D2,1.5s,MezzoForte,,D major,104,contrabasson,Instruments/contrabassoon/contrabassoon_D2_15_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_1.5s_Piano.wav,Contrabassoon,Contrabassoon,D2,1.5s,Piano,,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D2_15_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_1s_Forte.wav,Contrabassoon,Contrabassoon,D2,1s,Forte,,D major,91,contrabasson,Instruments/contrabassoon/contrabassoon_D2_1_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_1s_Fortissimo.wav,Contrabassoon,Contrabassoon,D2,1s,Fortissimo,,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D2_1_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_1s_MezzoForte.wav,Contrabassoon,Contrabassoon,D2,1s,MezzoForte,,D major,99,contrabasson,Instruments/contrabassoon/contrabassoon_D2_1_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D2_1s_Piano.wav,Contrabassoon,Contrabassoon,D2,1s,Piano,,D major,104,contrabasson,Instruments/contrabassoon/contrabassoon_D2_1_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_0.25s_Forte.wav,Contrabassoon,Contrabassoon,D3,0.25s,Forte,,D minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_D3_025_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_0.25s_MezzoForte.wav,Contrabassoon,Contrabassoon,D3,0.25s,MezzoForte,,D minor,101,contrabasson,Instruments/contrabassoon/contrabassoon_D3_025_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_0.25s_Piano.wav,Contrabassoon,Contrabassoon,D3,0.25s,Piano,,D minor,96,contrabasson,Instruments/contrabassoon/contrabassoon_D3_025_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_0.5s_Forte.wav,Contrabassoon,Contrabassoon,D3,0.5s,Forte,,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D3_05_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_0.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,D3,0.5s,MezzoForte,,D major,104,contrabasson,Instruments/contrabassoon/contrabassoon_D3_05_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_0.5s_Piano.wav,Contrabassoon,Contrabassoon,D3,0.5s,Piano,,D minor,94,contrabasson,Instruments/contrabassoon/contrabassoon_D3_05_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_1.5s_Forte.wav,Contrabassoon,Contrabassoon,D3,1.5s,Forte,,D minor,101,contrabasson,Instruments/contrabassoon/contrabassoon_D3_15_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_1.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,D3,1.5s,Fortissimo,,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D3_15_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_1.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,D3,1.5s,MezzoForte,,D minor,85,contrabasson,Instruments/contrabassoon/contrabassoon_D3_15_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_1.5s_Piano.wav,Contrabassoon,Contrabassoon,D3,1.5s,Piano,,D minor,104,contrabasson,Instruments/contrabassoon/contrabassoon_D3_15_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_1s_Forte.wav,Contrabassoon,Contrabassoon,D3,1s,Forte,,D minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_D3_1_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_1s_Fortissimo.wav,Contrabassoon,Contrabassoon,D3,1s,Fortissimo,,D major,101,contrabasson,Instruments/contrabassoon/contrabassoon_D3_1_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_1s_MezzoForte.wav,Contrabassoon,Contrabassoon,D3,1s,MezzoForte,,D minor,87,contrabasson,Instruments/contrabassoon/contrabassoon_D3_1_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_1s_Piano.wav,Contrabassoon,Contrabassoon,D3,1s,Piano,,D minor,104,contrabasson,Instruments/contrabassoon/contrabassoon_D3_1_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D3_Long_Forte_Fluttertonguing_2.wav,Contrabassoon,Contrabassoon,D3,Long,Forte,Fluttertonguing,D major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D3_long_forte_fluttertonguing.wav
Instruments/contrabassoon/Contrabassoon_D3_Long_Forte_MajorTrill.wav,Contrabassoon,Contrabassoon,D3,Long,Forte,MajorTrill,F major,94,contrabasson,Instruments/contrabassoon/contrabassoon_D3_long_forte_major-trill.wav
Instruments/contrabassoon/Contrabassoon_D3_Long_Forte_MinorTrill.wav,Contrabassoon,Contrabassoon,D3,Long,Forte,MinorTrill,B minor,107,contrabasson,Instruments/contrabassoon/contrabassoon_D3_long_forte_minor-trill.wav
Instruments/contrabassoon/Contrabassoon_D4_0.25s_Fortissimo.wav,Contrabassoon,Contrabassoon,D4,0.25s,Fortissimo,,F major,104,contrabasson,Instruments/contrabassoon/contrabassoon_D4_025_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D4_0.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,D4,0.5s,Fortissimo,,F major,91,contrabasson,Instruments/contrabassoon/contrabassoon_D4_05_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D4_1.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,D4,1.5s,Fortissimo,,F major,107,contrabasson,Instruments/contrabassoon/contrabassoon_D4_15_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D4_1s_Fortissimo.wav,Contrabassoon,Contrabassoon,D4,1s,Fortissimo,,F major,147,contrabasson,Instruments/contrabassoon/contrabassoon_D4_1_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D4_Long_Forte_MajorTrill.wav,Contrabassoon,Contrabassoon,D4,Long,Forte,MajorTrill,B♭ minor,87,contrabasson,Instruments/contrabassoon/contrabassoon_D4_long_forte_major-trill.wav
Instruments/contrabassoon/Contrabassoon_D4_Long_Forte_MinorTrill.wav,Contrabassoon,Contrabassoon,D4,Long,Forte,MinorTrill,F major,99,contrabasson,Instruments/contrabassoon/contrabassoon_D4_long_forte_minor-trill.wav
Instruments/contrabassoon/Contrabassoon_D#1_0.25s_Forte.wav,Contrabassoon,Contrabassoon,D#1,0.25s,Forte,,E♭ major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Ds1_025_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D#1_0.25s_Fortissimo.wav,Contrabassoon,Contrabassoon,D#1,0.25s,Fortissimo,,E♭ major,112,contrabasson,Instruments/contrabassoon/contrabassoon_Ds1_025_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D#1_0.25s_MezzoForte.wav,Contrabassoon,Contrabassoon,D#1,0.25s,MezzoForte,,E♭ major,91,contrabasson,Instruments/contrabassoon/contrabassoon_Ds1_025_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D#1_0.25s_Piano.wav,Contrabassoon,Contrabassoon,D#1,0.25s,Piano,,E♭ major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Ds1_025_piano_normal.wav
Instruments/contrabassoon/Contrabassoon_D#1_0.5s_Forte.wav,Contrabassoon,Contrabassoon,D#1,0.5s,Forte,,E♭ major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Ds1_05_forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D#1_0.5s_Fortissimo.wav,Contrabassoon,Contrabassoon,D#1,0.5s,Fortissimo,,E♭ major,94,contrabasson,Instruments/contrabassoon/contrabassoon_Ds1_05_fortissimo_normal.wav
Instruments/contrabassoon/Contrabassoon_D#1_0.5s_MezzoForte.wav,Contrabassoon,Contrabassoon,D#1,0.5s,MezzoForte,,E♭ major,94,contrabasson,Instruments/contrabassoon/contrabassoon_Ds1_05_mezzo-forte_normal.wav
Instruments/contrabassoon/Contrabassoon_D#1_0.5s_Piano.wav,Contrabassoon,Contrabassoon,D#1,0.5s,Piano,,E♭ major,107,contrabasson,Instruments/contrabassoon/contrabassoon_Ds1_05_piano_normal.wav
